Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index ,Matches
Willis R G D,England,0.58%,10,3,2,0,0,1,7*,12,37.50,12.00,4,0,0236,Away,117
Webb P N,New Zealand,1.25%,4,4,1,0,0,0,10*,30,33.71,10.00,3,0,0236,Away,117
Lees W K,New Zealand,1.46%,8,7,2,0,0,0,12,35,76.09,7.00,5,1,0236,Away,117
Taylor R W,England,0.34%,2,2,1,0,0,0,5*,7,33.33,7.00,2,0,0236,Away,117
MacLeay K H,Australia,0.58%,2,2,0,0,0,0,10,13,92.86,6.50,1,0,0236,Home,117
Thomson J R,Australia,1.69%,10,7,1,0,0,1,12*,38,61.29,6.33,2,0,0236,Home,117
Hogan T G,Australia,0.18%,1,1,0,0,0,0,4,4,36.36,4.00,1,0,0236,Home,117
Chatfield E J,New Zealand,0.50%,12,6,3,0,0,2,10,12,28.57,4.00,2,0,0236,Away,117
Hemmings E E,England,0.15%,3,1,0,0,0,0,3,3,75.00,3.00,0,0,0236,Away,117
Lillee D K,Australia,0.13%,6,2,1,0,0,0,3,3,37.50,3.00,5,0,0236,Home,117
Miller G,England,0.39%,6,3,0,0,0,0,4,8,28.57,2.67,4,0,0236,Away,117
Maguire J N,Australia,0.09%,2,1,0,0,0,0,2,2,33.33,2.00,0,0,0236,Home,117
Cook G,England,0.10%,1,1,0,0,0,0,2,2,22.22,2.00,0,0,0236,Away,117
Cowans N G,England,0.19%,7,2,0,0,0,1,4,4,26.67,2.00,2,0,0236,Away,117
Rackemann C G,Australia,0.09%,6,3,1,0,0,1,2,2,28.57,1.00,1,0,0236,Home,117
Fowler G,England,,1,1,0,0,0,1,0*,0,0.00,0.00,0,0,0236,Away,117
Jackman R D,England,,4,2,1,0,0,1,0*,0,0.00,0.00,2,0,0236,Away,117
Pringle D R,England,,1,0,0,0,0,0,-,0,-,-,0,0,0236,Away,117
Webb R J,New Zealand,0.25%,1,1,1,0,0,0,6*,6,60.00,-,0,0,0236,Away,117
Gower D I,England,22.98%,7,7,2,1,1,0,130,384,84.96,76.80,1,0,0242,Home,127
Richards I V A,West Indies,20.90%,8,7,2,2,1,0,119,367,81.19,73.40,4,0,0242,Away,127
Fowler G,England,21.54%,7,7,2,4,0,0,81*,360,62.83,72.00,0,0,0242,Home,127
Imran Khan,Pakistan,17.37%,7,7,3,2,1,0,102*,283,76.49,70.75,4,0,0242,Away,127
Lamb A J,England,16.64%,7,6,2,1,1,0,102,278,80.12,69.50,6,0,0242,Home,127
Gomes H A,West Indies,14.69%,8,7,3,3,0,0,78,258,55.97,64.50,3,0,0242,Away,127
Zaheer Abbas,Pakistan,19.21%,7,7,2,2,1,2,103*,313,81.72,62.60,2,0,0242,Away,127
Kapil Dev,India,17.76%,8,8,3,0,1,0,175*,303,108.99,60.60,7,0,0242,Away,127
Wasim Bari,Pakistan,3.56%,7,4,3,0,0,0,34,58,56.86,58.00,6,3,0242,Away,127
De Alwis R G,Sri Lanka,12.61%,6,6,3,2,0,0,59*,167,105.03,55.67,5,0,0242,Away,127
Coney J V,New Zealand,14.79%,6,6,2,2,0,0,66*,197,55.97,49.25,1,0,0242,Away,127
Fletcher D A G,Zimbabwe,15.19%,6,6,2,2,0,0,71*,191,66.09,47.75,0,0,0242,Away,127
Yallop G N,Australia,13.64%,6,6,2,2,0,0,66*,187,71.37,46.75,0,0,0242,Away,127
Dilley G R,England,5.39%,6,4,2,0,0,0,31*,90,120.00,45.00,1,0,0242,Home,127
Garner J,West Indies,2.39%,4,2,1,0,0,0,37,42,87.50,42.00,3,0,0242,Away,127
Greenidge C G,West Indies,14.24%,7,7,1,1,1,0,105*,250,60.53,41.67,1,0,0242,Away,127
Bacchus S F A,West Indies,8.94%,8,5,1,1,0,0,80*,157,62.55,39.25,0,0,0242,Away,127
Howarth G P,New Zealand,16.82%,6,6,0,2,0,0,76,224,66.67,37.33,1,0,0242,Away,127
Vengsarkar D B,India,2.17%,2,2,1,0,0,0,32*,37,50.68,37.00,1,0,0242,Away,127
Javed Miandad,Pakistan,13.51%,6,6,0,2,0,0,72,220,73.83,36.67,3,0,0242,Away,127
Wood G M,Australia,10.50%,5,5,1,1,0,0,73,144,56.25,36.00,1,0,0242,Away,127
Marsh R W,Australia,10.36%,6,6,2,1,0,1,50*,142,110.94,35.50,8,0,0242,Away,127
Curran K M,Zimbabwe,16.87%,6,6,0,2,0,0,73,212,67.30,35.33,0,0,0242,Away,127
Chappell T M,Australia,10.14%,4,4,0,0,1,0,110,139,77.65,34.75,1,0,0242,Away,127
Haynes D L,West Indies,13.67%,8,8,1,1,0,0,88*,240,55.94,34.29,5,0,0242,Away,127
Yashpal Sharma,India,14.07%,8,8,1,2,0,0,89,240,64.00,34.29,2,0,0242,Away,127
Hughes K J,Australia,12.40%,5,5,0,2,0,1,69,170,58.82,34.00,2,0,0242,Away,127
Madan Lal S,India,5.98%,8,6,3,0,0,0,27,102,64.97,34.00,1,0,0242,Away,127
Crowe M D,New Zealand,15.17%,6,6,0,1,0,1,97,202,63.92,33.67,1,0,0242,Away,127
Shahid Mahboob,Pakistan,6.14%,5,3,0,1,0,0,77,100,59.88,33.33,1,0,0242,Away,127
Mohsin Khan,Pakistan,13.69%,7,7,0,2,0,1,82,223,44.16,31.86,3,0,0242,Away,127
Abdul Qadir,Pakistan,3.81%,6,5,3,0,0,1,41*,62,59.05,31.00,1,0,0242,Away,127
Patil S M,India,12.66%,8,8,1,2,0,1,51*,216,90.00,30.86,2,0,0242,Away,127
Wessels K C,South Africa,6.71%,3,3,0,1,0,0,76,92,54.76,30.67,1,0,0242,Away,127
Snedden M C,New Zealand,4.58%,3,2,0,0,0,0,40,61,68.54,30.50,2,0,0242,Away,127
Kuruppu D S B,Sri Lanka,13.75%,6,6,0,2,0,0,72,182,51.12,30.33,1,0,0242,Away,127
Tavare C J,England,12.69%,7,7,0,1,0,0,58,212,49.07,30.29,2,0,0242,Home,127
Dias R L,Sri Lanka,11.33%,6,6,1,1,0,0,64*,150,54.15,30.00,3,0,0242,Away,127
Amarnath M,India,13.89%,8,8,0,1,0,0,80,237,46.75,29.63,0,0,0242,Away,127
Houghton D L,Zimbabwe,14.00%,6,6,0,2,0,2,84,176,61.54,29.33,7,0,0242,Away,127
Lloyd C H,West Indies,6.38%,8,5,1,0,0,0,41,112,69.57,28.00,5,0,0242,Away,127
Mendis L R D,Sri Lanka,11.93%,6,6,0,1,0,1,56,158,65.83,26.33,1,0,0242,Away,127
Border A R,Australia,10.94%,6,6,0,0,0,0,43,150,75.76,25.00,3,0,0242,Away,127
Brown R D,Zimbabwe,7.40%,4,4,0,0,0,0,38,93,38.43,23.25,2,0,0242,Away,127
Hookes D W,Australia,9.70%,6,6,0,1,0,0,56,133,68.56,22.17,3,0,0242,Away,127
Gould I J,England,3.95%,7,4,1,0,0,0,35,66,64.71,22.00,11,1,0242,Home,127
Wettimuny S,Sri Lanka,9.67%,6,6,0,1,0,0,50,128,40.38,21.33,0,0,0242,Away,127
Madugalle R S,Sri Lanka,7.85%,5,5,0,1,0,1,60,104,62.28,20.80,3,0,0242,Away,127
Gatting M W,England,4.97%,7,5,1,0,0,0,43,83,62.41,20.75,2,0,0242,Home,127
Bracewell J G,New Zealand,3.08%,3,3,1,0,0,0,34,41,110.81,20.50,1,0,0242,Away,127
Butchart I P,Zimbabwe,6.52%,6,6,2,0,0,2,34*,82,55.78,20.50,2,0,0242,Away,127
Crowe J J,New Zealand,3.00%,2,2,0,0,0,0,23,40,55.56,20.00,2,0,0242,Away,127
Lees W K,New Zealand,4.50%,4,4,1,0,0,0,26,60,70.59,20.00,4,0,0242,Away,127
Srikkanth K,India,9.14%,8,8,0,0,0,1,39,156,61.90,19.50,3,0,0242,Away,127
Roberts A M E,West Indies,3.02%,7,4,1,0,0,0,37*,53,55.79,17.67,0,0,0242,Away,127
Mudassar Nazar,Pakistan,6.51%,6,6,0,0,0,1,36,106,36.05,17.67,2,0,0242,Away,127
John V B,Sri Lanka,2.64%,5,5,3,0,0,1,15,35,59.32,17.50,0,0,0242,Away,127
Turner G M,New Zealand,7.73%,6,6,0,1,0,0,50,103,66.03,17.17,0,0,0242,Away,127
Wright J G,New Zealand,6.23%,5,5,0,0,0,1,45,83,56.46,16.60,1,0,0242,Away,127
Paterson G A,Zimbabwe,7.88%,6,6,0,0,0,0,27,99,42.31,16.50,0,0,0242,Away,127
Peckover G E,Zimbabwe,2.63%,3,3,1,0,0,0,16*,33,61.11,16.50,0,0,0242,Away,127
Edgar B A,New Zealand,6.08%,5,5,0,0,0,0,44,81,37.16,16.20,4,0,0242,Away,127
De Silva D S,Sri Lanka,7.10%,6,6,0,0,0,0,35,94,59.87,15.67,2,0,0242,Away,127
Ijaz Faqih,Pakistan,3.74%,6,5,1,0,0,1,42*,61,54.46,15.25,1,0,0242,Away,127
Hadlee R J,New Zealand,5.33%,6,5,0,0,0,0,31,71,57.26,14.20,2,0,0242,Away,127
Sandhu B S,India,1.64%,8,4,2,0,0,1,11*,28,45.16,14.00,2,0,0242,Away,127
Ratnayake R J,Sri Lanka,4.08%,6,5,1,0,0,0,20*,54,69.23,13.50,0,0,0242,Away,127
Ranatunga A,Sri Lanka,6.04%,6,6,0,0,0,3,34,80,67.23,13.33,3,0,0242,Away,127
Dujon P J L,West Indies,3.02%,8,4,0,0,0,0,25,53,40.15,13.25,15,1,0242,Away,127
De Mel A L F,Sri Lanka,4.98%,6,5,0,0,0,0,27,66,68.75,13.20,0,0,0242,Away,127
Kirmani S M H,India,3.58%,8,6,1,0,0,1,24*,61,41.78,12.20,12,2,0242,Away,127
Binny R M H,India,4.28%,8,6,0,0,0,1,27,73,53.68,12.17,2,0,0242,Away,127
Hogan T G,Australia,1.75%,4,4,2,0,0,0,11,24,80.00,12.00,2,0,0242,Away,127
Pycroft A J,Zimbabwe,5.65%,6,6,0,0,0,0,21,71,40.57,11.83,3,0,0242,Away,127
Sarfraz Nawaz,Pakistan,3.25%,7,5,0,0,0,0,17,53,74.65,10.60,1,0,0242,Away,127
Botham I T,England,2.39%,7,4,0,0,0,1,22,40,76.92,10.00,4,0,0242,Home,127
Shastri R J,India,2.34%,5,5,1,0,0,0,17,40,57.97,10.00,3,0,0242,Away,127
Gavaskar S M,India,3.46%,6,6,0,0,0,1,25,59,49.17,9.83,3,0,0242,Away,127
Holding M A,West Indies,2.05%,7,4,0,0,0,0,20,36,67.92,9.00,3,0,0242,Away,127
Rashid Khan,Pakistan,0.55%,7,1,0,0,0,0,9,9,42.86,9.00,1,0,0242,Away,127
Omarshah A H,Zimbabwe,2.07%,3,3,0,0,0,0,16,26,23.85,8.67,1,0,0242,Away,127
Traicos A J,Zimbabwe,1.99%,6,4,1,0,0,0,19,25,58.14,8.33,2,0,0242,Away,127
Heron J G,Zimbabwe,3.98%,6,6,0,0,0,1,18,50,30.67,8.33,1,0,0242,Away,127
Rawson P W E,Zimbabwe,1.91%,6,4,1,0,0,1,19,24,45.28,8.00,2,0,0242,Away,127
Smith I D S,New Zealand,0.60%,2,2,1,0,0,0,4*,8,114.29,8.00,1,0,0242,Away,127
Wasim Raja,Pakistan,1.47%,3,3,0,0,0,1,15,24,52.17,8.00,1,0,0242,Away,127
Marshall M D,West Indies,1.37%,6,3,0,0,0,0,18,24,38.10,8.00,0,0,0242,Away,127
Azad K,India,0.88%,3,2,0,0,0,1,15,15,71.43,7.50,0,0,0242,Away,127
Marks V J,England,1.08%,7,3,0,0,0,0,8,18,47.37,6.00,2,0,0242,Home,127
Lawson G F,Australia,1.75%,4,4,0,0,0,1,16,24,68.57,6.00,0,0,0242,Away,127
MacLeay K H,Australia,1.39%,4,4,0,0,0,0,9,19,67.86,4.75,1,0,0242,Away,127
Mansoor Akhtar,Pakistan,0.55%,2,2,0,0,0,0,6,9,19.15,4.50,0,0,0242,Away,127
Allott P J W,England,0.48%,7,3,1,0,0,1,8,8,53.33,4.00,1,0,0242,Home,127
Cairns B L,New Zealand,1.20%,6,5,0,0,0,1,6,16,66.67,3.20,3,0,0242,Away,127
Samarasekera M A R,Sri Lanka,0.38%,2,2,0,0,0,1,5,5,38.46,2.50,1,0,0242,Away,127
Thomson J R,Australia,,3,1,0,0,0,1,0*,0,0.00,0.00,0,0,0242,Away,127
Willis R G D,England,,7,2,0,0,0,2,0*,0,-,0.00,4,0,0242,Home,127
Lillee D K,Australia,,4,1,0,0,0,1,0*,0,-,0.00,0,0,0242,Away,127
Hogg R M,Australia,2.12%,6,4,4,0,0,0,19*,29,76.32,-,1,0,0242,Away,127
Logie A L,West Indies,,1,0,0,0,0,0,-,0,-,-,0,0,0242,Away,127
Tahir Naqqash,Pakistan,,1,1,1,0,0,0,0*,0,-,-,1,0,0242,Away,127
Chatfield E J,New Zealand,2.78%,6,4,4,0,0,0,19*,37,43.02,-,1,0,0242,Away,127
Cowans N G,England,,1,0,0,0,0,0,-,0,-,-,1,0,0242,Home,127
Daniel W W,West Indies,0.91%,3,1,1,0,0,0,16*,16,133.33,-,0,0,0242,Away,127
Davis W W,West Indies,,5,1,1,0,0,0,0*,0,-,-,0,0,0242,Away,127
Hogg V R,Zimbabwe,0.56%,2,1,1,0,0,0,7*,7,36.84,-,0,0,0242,Away,127
Logie A L,West Indies,8.83%,9,9,5,1,0,0,88,220,85.27,55.00,3,0,0246,Away,118
Wessels K C,South Africa,19.59%,13,13,1,6,0,0,92,495,60.07,41.25,7,0,0246,Away,118
Haynes D L,West Indies,18.06%,13,13,2,4,1,0,108*,450,49.89,40.91,1,0,0246,Away,118
Smith S B,Australia,11.28%,8,7,0,2,1,1,106,285,60.64,40.71,2,0,0246,Home,118
Boon D C,Australia,1.54%,1,1,0,0,0,0,39,39,54.93,39.00,0,0,0246,Home,118
Richardson R B,West Indies,9.95%,8,8,1,2,0,0,80*,248,50.10,35.43,1,0,0246,Away,118
Dujon P J L,West Indies,8.51%,13,10,4,1,0,1,82*,212,73.10,35.33,16,1,0246,Away,118
Marsh R W,Australia,11.16%,11,10,2,1,0,0,66,282,82.22,35.25,15,1,0246,Home,118
Wasim Raja,Pakistan,5.27%,3,3,0,0,0,0,46,95,68.84,31.67,1,0,0246,Away,118
Richards I V A,West Indies,13.96%,12,11,0,2,1,1,106,348,95.34,31.64,6,0,0246,Away,118
Lloyd C H,West Indies,9.83%,10,9,1,1,0,0,65,245,66.40,30.63,3,0,0246,Away,118
Javed Miandad,Pakistan,16.37%,10,10,0,2,0,0,67,295,61.97,29.50,1,0,0246,Away,118
Marshall M D,West Indies,4.41%,11,7,3,1,0,0,56*,110,63.95,27.50,3,0,0246,Away,118
Holding M A,West Indies,3.29%,12,5,2,1,0,0,64,82,124.24,27.33,2,0,0246,Away,118
Qasim Omar,Pakistan,13.37%,10,10,1,2,0,1,69,241,55.79,26.78,0,0,0246,Away,118
Hookes D W,Australia,4.08%,5,4,0,0,0,0,37,103,70.55,25.75,1,0,0246,Home,118
Hughes K J,Australia,12.23%,13,12,0,4,0,2,71,309,67.03,25.75,4,0,0246,Home,118
Jones D M,Australia,3.76%,5,5,1,0,0,0,40*,95,79.83,23.75,0,0,0246,Home,118
Imran Khan,Pakistan,8.66%,7,7,0,0,0,0,41,156,60.94,22.29,5,0,0246,Away,118
Gomes H A,West Indies,5.22%,8,8,2,0,0,1,46*,130,51.59,21.67,2,0,0246,Away,118
Mudassar Nazar,Pakistan,11.65%,10,10,0,2,0,1,68,210,50.12,21.00,2,0,0246,Away,118
Border A R,Australia,8.94%,13,12,1,2,0,1,84*,226,57.65,20.55,1,0,0246,Home,118
Mansoor Akhtar,Pakistan,10.04%,9,9,0,0,0,0,47,181,46.53,20.11,4,0,0246,Away,118
Daniel W W,West Indies,0.76%,10,3,2,0,0,0,12,19,59.38,19.00,3,0,0246,Away,118
Ritchie G M,Australia,5.98%,10,10,1,0,0,1,31,151,51.54,16.78,1,0,0246,Home,118
Ijaz Faqih,Pakistan,3.72%,5,5,1,0,0,1,23*,67,62.62,16.75,1,0,0246,Away,118
Wasim Bari,Pakistan,1.83%,8,5,3,0,0,0,13,33,66.00,16.50,8,4,0246,Away,118
Phillips W B,Australia,3.80%,7,7,1,0,0,0,25,96,58.18,16.00,2,0,0246,Home,118
Baptiste E A E,West Indies,2.45%,13,5,1,0,0,0,28*,61,80.26,15.25,3,0,0246,Away,118
Gabriel R S,West Indies,6.70%,11,11,0,0,0,2,41,167,46.39,15.18,1,0,0246,Away,118
MacLeay K H,Australia,0.59%,2,1,0,0,0,0,15,15,65.22,15.00,0,0,0246,Home,118
Mohsin Khan,Pakistan,7.21%,9,9,0,0,0,0,32,130,41.67,14.44,0,0,0246,Away,118
Yallop G N,Australia,0.51%,1,1,0,0,0,0,13,13,46.43,13.00,0,0,0246,Home,118
Rashid Khan,Pakistan,4.00%,10,10,4,0,0,0,17,72,61.02,12.00,2,0,0246,Away,118
Lawson G F,Australia,3.76%,12,11,3,0,0,1,22,95,77.87,11.88,2,0,0246,Home,118
Azeem Hafeez,Pakistan,0.55%,7,3,2,0,0,1,7*,10,38.46,10.00,2,0,0246,Away,118
Abdul Qadir,Pakistan,3.33%,8,8,2,0,0,0,23,60,56.60,10.00,4,0,0246,Away,118
Saleem Malik,Pakistan,1.61%,3,3,0,0,0,0,14,29,76.32,9.67,1,0,0246,Away,118
Maguire J N,Australia,1.50%,9,8,4,0,0,1,14*,38,65.52,9.50,1,0,0246,Home,118
Alderman T M,Australia,0.28%,2,2,1,0,0,0,7,7,29.17,7.00,0,0,0246,Home,118
Hogg R M,Australia,1.86%,13,10,3,0,0,1,21,47,90.38,6.71,1,0,0246,Home,118
Tahir Naqqash,Pakistan,0.72%,3,3,1,0,0,2,13*,13,59.09,6.50,0,0,0246,Away,118
Rackemann C G,Australia,0.63%,13,5,2,0,0,1,9*,16,55.17,5.33,2,0,0246,Home,118
Hogan T G,Australia,0.40%,3,3,1,0,0,0,6,10,55.56,5.00,4,0,0246,Home,118
Sarfraz Nawaz,Pakistan,0.72%,5,4,0,0,0,2,7,13,46.43,3.25,1,0,0246,Away,118
Matthews G R J,Australia,0.08%,2,2,0,0,0,1,2,2,33.33,1.00,0,0,0246,Home,118
Mohammed Nazir,Pakistan,0.11%,1,1,1,0,0,0,2*,2,25.00,-,0,0,0246,Away,118
Harper R A,West Indies,,2,0,0,0,0,0,-,0,-,-,0,0,0246,Away,118
Garner J,West Indies,0.84%,6,1,1,0,0,0,21*,21,72.41,-,2,0,0246,Away,118
Ashraf Ali,Pakistan,0.61%,2,1,1,0,0,0,11*,11,44.00,-,2,2,0246,Away,118
Davis W W,West Indies,,5,0,0,0,0,0,-,0,-,-,0,0,0246,Away,118
Khanna S C,India,37.54%,2,2,1,2,0,0,56,107,75.89,107.00,1,2,0250,Away,13
Dias R L,Sri Lanka,21.68%,2,2,1,1,0,0,57*,62,50.82,62.00,1,0,0250,Away,13
Parkar G A,India,18.95%,2,2,1,0,0,0,32*,54,43.90,54.00,1,0,0250,Away,13
Patil S M,India,15.09%,2,1,0,0,0,0,43,43,86.00,43.00,2,0,0250,Away,13
Zaheer Abbas,Pakistan,23.05%,2,2,0,0,0,0,47,74,65.49,37.00,1,0,0250,Away,13
Mohsin Khan,Pakistan,19.31%,2,2,0,0,0,0,35,62,57.41,31.00,0,0,0250,Away,13
de Silva P A,Sri Lanka,8.74%,2,2,1,0,0,0,14*,25,59.52,25.00,0,0,0250,Away,13
Saadat Ali,Pakistan,13.40%,2,2,0,0,0,0,30,43,52.44,21.50,0,0,0250,Away,13
Madugalle R S,Sri Lanka,14.69%,2,2,0,0,0,0,38,42,51.85,21.00,0,0,0250,Away,13
Shahid Mahboob,Pakistan,5.61%,2,2,1,0,0,1,18*,18,75.00,18.00,0,0,0250,Away,13
Ranatunga A,Sri Lanka,12.24%,2,2,0,0,0,0,26,35,58.33,17.50,1,0,0250,Away,13
Qasim Omar,Pakistan,4.98%,1,1,0,0,0,0,16,16,53.33,16.00,0,0,0250,Away,13
Saleem Malik,Pakistan,9.97%,2,2,0,0,0,0,17,32,82.05,16.00,1,0,0250,Away,13
Wettimuny S,Sri Lanka,10.49%,2,2,0,0,0,0,18,30,44.12,15.00,0,0,0250,Away,13
Vengsarkar D B,India,4.91%,2,1,0,0,0,0,14,14,31.82,14.00,1,0,0250,Away,13
Kuruppu D S B,Sri Lanka,8.74%,2,2,0,0,0,1,25,25,53.19,12.50,2,0,0250,Away,13
Mendis L R D,Sri Lanka,7.34%,2,2,0,0,0,0,20,21,67.74,10.50,0,0,0250,Away,13
Mudassar Nazar,Pakistan,5.92%,2,2,0,0,0,0,18,19,35.85,9.50,0,0,0250,Away,13
Javed Miandad,Pakistan,2.80%,1,1,0,0,0,0,9,9,47.37,9.00,0,0,0250,Away,13
Sarfraz Nawaz,Pakistan,2.80%,2,2,0,0,0,0,5,9,36.00,4.50,0,0,0250,Away,13
Abdul Qadir,Pakistan,2.18%,2,2,0,0,0,1,7,7,70.00,3.50,0,0,0250,Away,13
Dalpat A,Pakistan,1.87%,2,2,0,0,0,0,5,6,37.50,3.00,2,1,0250,Away,13
John V B,Sri Lanka,0.70%,2,1,0,0,0,0,2,2,14.29,2.00,1,0,0250,Away,13
Ratnayeke J R,Sri Lanka,0.70%,2,1,0,0,0,0,2,2,28.57,2.00,1,0,0250,Away,13
Karnain S H U,Sri Lanka,,2,1,0,0,0,1,0*,0,0.00,0.00,0,0,0250,Away,13
Sharma C,India,,2,0,0,0,0,0,-,0,-,-,0,0,0250,Away,13
Shastri R J,India,,2,0,0,0,0,0,-,0,-,-,0,0,0250,Away,13
Prabhakar M M,India,,2,0,0,0,0,0,-,0,-,-,1,0,0250,Away,13
Gavaskar S M,India,12.63%,2,1,1,0,0,0,36*,36,65.45,-,1,0,0250,Away,13
Azeem Hafeez,Pakistan,,1,1,1,0,0,0,0*,0,0.00,-,0,0,0250,Away,13
De Silva D S,Sri Lanka,2.80%,2,1,1,0,0,0,8*,8,28.57,-,0,0,0250,Away,13
Azad K,India,,2,0,0,0,0,0,-,0,-,-,0,0,0250,Away,13
Binny R M H,India,,2,0,0,0,0,0,-,0,-,-,0,0,0250,Away,13
Madan Lal S,India,,2,0,0,0,0,0,-,0,-,-,2,0,0250,Away,13
Rashid Khan,Pakistan,,1,1,1,0,0,0,0*,0,0.00,-,0,0,0250,Away,13
Lloyd C H,West Indies,10.85%,11,8,4,3,0,0,89*,329,94.00,82.25,0,0,0258,Away,118
Border A R,Australia,20.10%,13,12,3,4,2,1,127*,590,84.53,65.56,7,0,0258,Home,118
Richards I V A,West Indies,21.48%,13,11,1,5,1,0,103*,651,84.11,65.10,9,0,0258,Away,118
Greenidge C G,West Indies,12.01%,7,7,1,2,1,0,110*,364,68.29,60.67,3,0,0258,Away,118
Haynes D L,West Indies,16.96%,12,12,2,3,1,0,123*,514,76.04,51.40,2,0,0258,Away,118
Jones D M,Australia,6.95%,8,7,3,2,0,1,99*,204,91.48,51.00,1,0,0258,Home,118
Marshall M D,West Indies,1.58%,12,5,4,0,0,0,43,48,90.57,48.00,0,0,0258,Away,118
Wood G M,Australia,14.07%,13,12,3,2,1,3,104*,413,65.24,45.89,3,0,0258,Home,118
Karnain S H U,Sri Lanka,8.73%,9,9,5,0,0,0,41*,173,58.45,43.25,1,0,0258,Away,118
Smith S B,Australia,7.25%,6,6,1,3,0,0,73*,213,64.94,42.60,2,0,0258,Home,118
Phillips W B,Australia,11.44%,11,10,2,4,0,0,75*,336,97.96,42.00,12,2,0258,Home,118
Dias R L,Sri Lanka,18.83%,10,10,1,4,0,0,80,373,66.61,41.44,1,0,0258,Away,118
Logie A L,West Indies,9.24%,12,12,5,2,0,0,72,280,100.36,40.00,4,0,0258,Away,118
Ranatunga A,Sri Lanka,5.50%,4,4,1,1,0,0,63*,109,78.42,36.33,1,0,0258,Away,118
de Silva P A,Sri Lanka,12.57%,9,9,2,2,0,0,81*,249,74.55,35.57,2,0,0258,Away,118
Richardson R B,West Indies,9.14%,11,11,2,3,0,1,57*,277,63.10,30.78,2,0,0258,Away,118
Dujon P J L,West Indies,3.99%,13,7,3,0,0,0,39*,121,79.08,30.25,20,3,0258,Away,118
Wessels K C,South Africa,10.63%,13,11,0,2,0,0,82,312,54.36,28.36,7,0,0258,Away,118
Boon D C,Australia,6.61%,8,7,0,1,0,0,55,194,64.88,27.71,3,0,0258,Home,118
Garner J,West Indies,0.89%,12,1,0,0,0,0,27,27,87.10,27.00,5,0,0258,Away,118
Gomes H A,West Indies,7.06%,10,9,1,0,1,2,101,214,76.16,26.75,0,0,0258,Away,118
Mendis L R D,Sri Lanka,13.38%,10,10,0,2,0,0,80,265,95.32,26.50,2,0,0258,Away,118
Silva S A R,Sri Lanka,13.28%,10,10,0,3,0,1,85,263,61.16,26.30,10,2,0258,Away,118
Ritchie G M,Australia,1.67%,3,3,1,0,0,0,30*,49,62.03,24.50,0,0,0258,Home,118
De Silva D S,Sri Lanka,1.21%,8,2,1,0,0,0,15*,24,35.29,24.00,1,0,0258,Away,118
Hilditch A M J,Australia,2.35%,3,3,0,0,0,0,27,69,42.59,23.00,0,0,0258,Home,118
O'Donnell S P,Australia,6.27%,13,10,2,1,0,0,69,184,76.99,23.00,3,0,0258,Home,118
Ratnayake R J,Sri Lanka,4.44%,10,8,4,0,0,0,23*,88,73.95,22.00,1,0,0258,Away,118
Payne T R O,West Indies,0.66%,1,1,0,0,0,0,20,20,41.67,20.00,1,0,0258,Away,118
Lawson G F,Australia,2.25%,12,8,4,0,0,0,18*,66,66.00,16.50,0,0,0258,Home,118
Hogg R M,Australia,0.51%,12,4,3,0,0,0,6*,15,68.18,15.00,3,0,0258,Home,118
Ratnayeke J R,Sri Lanka,2.93%,5,5,1,0,0,0,24,58,35.58,14.50,0,0,0258,Away,118
Madugalle R S,Sri Lanka,3.28%,5,5,0,0,0,0,25,65,45.14,13.00,2,0,0258,Away,118
Wettimuny S,Sri Lanka,3.43%,6,6,0,0,0,1,21,68,29.57,11.33,1,0,0258,Away,118
De Mel A L F,Sri Lanka,0.56%,7,2,1,0,0,1,11*,11,64.71,11.00,1,0,0258,Away,118
Kuruppu D S B,Sri Lanka,2.07%,4,4,0,0,0,0,22,41,32.80,10.25,1,0,0258,Away,118
Bennett M J,Australia,0.31%,5,2,1,0,0,0,6*,9,47.37,9.00,1,0,0258,Home,118
De Silva G N,Sri Lanka,0.45%,3,2,1,0,0,0,7,9,50.00,9.00,0,0,0258,Away,118
Vonhagt D M,Sri Lanka,0.40%,1,1,0,0,0,0,8,8,47.06,8.00,0,0,0258,Away,118
McDermott C J,Australia,1.16%,11,5,0,0,0,2,19,34,60.71,6.80,0,0,0258,Home,118
McCurdy R J,Australia,0.44%,6,2,0,0,0,0,12,13,44.83,6.50,0,0,0258,Home,118
Rixon S J,Australia,0.17%,2,2,1,0,0,0,3,5,38.46,5.00,3,0,0258,Home,118
Kerr R B,Australia,0.14%,1,1,0,0,0,0,4,4,22.22,4.00,0,0,0258,Home,118
Holding M A,West Indies,0.10%,12,2,1,0,0,0,2*,3,-,3.00,3,0,0258,Away,118
John V B,Sri Lanka,0.40%,9,3,0,0,0,2,8,8,72.73,2.67,1,0,0258,Away,118
Harper R A,West Indies,,1,0,0,0,0,0,-,0,-,-,0,0,0258,Away,118
Rackemann C G,Australia,,1,0,0,0,0,0,-,0,-,-,0,0,0258,Home,118
Holland R G,Australia,,1,0,0,0,0,0,-,0,-,-,0,0,0258,Home,118
Alderman T M,Australia,,1,0,0,0,0,0,-,0,-,-,1,0,0258,Home,118
Baptiste E A E,West Indies,,1,0,0,0,0,0,-,0,-,-,1,0,0258,Away,118
Davis W W,West Indies,0.26%,11,1,1,0,0,0,8*,8,-,-,0,0,0258,Away,118
